property_id,city,neighborhood,property_type,bedrooms,bathrooms,living_area_sqft,lot_size_sqft,year_built,garage,basement,sale_year,sale_price
506,24,11,0,3,2,850,7190.0,2020,1,0,2021,242000
508,22,11,1,3,2,618,6257.154658221167,1989,1,0,2021,269000
509,11,41,1,3,2,777,6257.154658221167,1998,1,0,2024,534000
510,12,67,1,2,2,693,6257.154658221167,2015,1,0,2022,384000
511,17,32,3,3,3,1349,9578.0,2022,1,1,2023,413000
512,17,12,3,6,1,1267,6976.0,2018,1,1,2025,491000
513,15,38,1,1,2,576,6257.154658221167,1921,1,0,2024,319000
514,17,63,1,1,2,878,6257.154658221167,1993,1,0,2025,348000
516,18,42,3,2,2,1361,8912.0,2003,1,0,2023,550000
517,15,66,3,4,1,1826,5055.0,1936,1,1,2024,565000
519,11,15,3,3,3,973,3339.0,1973,0,1,2025,490000
521,4,55,3,4,2,1366,6200.0,1975,1,1,2025,717000
522,23,11,3,3,3,883,5238.0,1964,0,1,2022,228000
523,11,15,3,4,3,936,5732.0,1997,0,1,2024,452000
524,24,11,3,3,3,1038,5241.0,1959,1,1,2025,302000
525,3,7,3,3,3,1869,6901.0,1969,1,1,2025,687000
526,23,11,1,2,1,760,6257.154658221167,1977,0,0,2023,265000
527,11,52,1,3,2,879,6257.154658221167,1958,1,0,2025,608000
529,12,31,0,3,2,1019,7891.0,1981,1,1,2024,486000
530,12,20,3,3,3,1099,7169.0,1999,0,1,2022,436000
531,11,41,3,4,3,1700,7096.0,2013,1,1,2025,794000
532,15,29,3,3,2,1739,5355.0,1952,0,1,2021,544000
533,27,61,2,4,3,1685,2773.0,1987,1,0,2025,747000
534,17,12,1,1,1,744,6257.154658221167,1920,1,0,2024,254000
535,17,4,4,3,1,973,2688.0,1979,0,1,2024,293000
536,11,52,4,2,3,1193,2843.0,1980,1,0,2022,408000
537,15,37,1,2,2,768,6257.154658221167,2004,0,0,2024,383000
538,12,67,1,1,1,547,6257.154658221167,1974,1,0,2022,370000
539,17,34,3,4,3,1247,9526.0,2001,1,1,2025,493000
540,2,6,1,2,2,681,6257.154658221167,1957,1,0,2025,401000
541,9,22,1,3,1,872,6257.154658221167,1969,1,0,2022,506000
543,6,11,3,3,3,1863,7108.0,2022,1,1,2024,484000
544,17,63,3,4,4,1947,9494.0,1920,1,0,2023,440000
545,17,32,4,3,2,1129,3860.0,1976,0,1,2024,305000
547,11,52,1,2,1,563,6257.154658221167,1974,1,0,2024,447000
548,18,30,3,4,3,1640,9488.0,2004,1,1,2024,738000
549,2,6,3,2,3,1548,4217.0,1976,1,1,2025,511000
551,18,42,3,4,3,915,5333.0,1975,0,1,2025,561000
552,23,23,3,4,3,1635,5865.0,1969,1,1,2021,308000
553,15,39,1,3,2,503,6257.154658221167,1914,1,0,2025,337000
554,15,38,3,3,3,1557,7789.0,1973,0,0,2025,810000
555,15,69,4,3,2,1043,3248.0,1957,0,1,2024,411000
556,12,67,3,4,2,1642,8691.0,2014,1,1,2025,793000
558,15,21,4,3,2,1391,2810.0,2020,1,1,2021,386000
559,15,45,3,5,2,1491,5522.0,1942,0,0,2023,485000
560,15,68,1,2,2,661,6257.154658221167,1969,1,0,2021,238000
561,24,11,3,5,3,1728,5794.0,2008,1,1,2022,443000
562,15,50,3,4,3,1139,5536.0,1941,0,0,2023,454000
563,24,5,3,3,2,1510,5944.0,1976,1,1,2025,499000
564,15,45,0,3,2,955,5106.0,1974,1,1,2024,542000
566,13,51,3,2,4,1404,4330.0,1963,1,1,2024,379000
567,15,27,3,2,2,1664,6483.0,1975,1,1,2023,528000
568,6,11,5,7,3,2189,3874.0,2018,0,1,2021,458000
571,26,44,3,5,3,1747,8297.0,2022,1,1,2024,591000
572,15,21,3,4,2,1384,8325.0,1910,0,1,2024,537000
573,9,2,3,3,2,1016,5129.0,1999,1,0,2025,437000
574,28,10,3,5,3,1209,8465.0,1991,0,1,2024,329000
575,17,34,4,3,2,1169,2708.0,2017,1,1,2023,381000
576,15,50,4,3,2,897,1864.0,1915,1,1,2025,351000
577,10,11,3,3,3,1496,6371.0,1980,1,0,2024,527000
579,17,59,1,2,2,560,6257.154658221167,1991,0,0,2025,280000
580,11,15,3,4,2,1923,4455.0,1979,0,1,2023,683000
582,28,62,1,2,1,685,6257.154658221167,1968,1,0,2025,350000
584,12,49,1,1,2,756,6257.154658221167,1999,1,0,2021,405000
585,15,37,3,4,3,1370,4709.0,1918,0,1,2024,471000
586,26,44,4,2,2,1310,2412.0,1955,1,1,2023,260000
588,25,58,3,5,3,2007,8895.0,1975,1,1,2021,246000
589,6,11,2,4,3,2158,4445.0,1991,0,1,2025,479000
590,10,11,3,4,2,1275,7464.0,1956,0,1,2025,483000
591,17,12,1,2,1,544,6257.154658221167,1985,1,0,2024,256000
592,7,71,1,2,2,609,6257.154658221167,1967,0,0,2024,422000
593,21,25,5,6,3,2626,4425.0,2004,1,0,2024,520000
595,12,31,3,5,2,1474,6779.0,2017,1,0,2021,557000
597,15,68,3,5,3,1017,4869.0,2010,1,1,2023,422000
598,17,4,2,4,3,1763,3738.0,1976,1,1,2023,441000
599,17,59,1,2,1,628,6257.154658221167,2010,1,0,2025,306000
601,8,11,3,2,2,996,5486.0,1984,1,1,2022,223000
602,17,65,1,3,2,931,6257.154658221167,1950,1,0,2024,337000
603,12,20,1,1,2,641,6257.154658221167,1990,0,0,2024,414000
604,15,21,3,2,2,1481,6154.0,1919,0,1,2022,413000
605,15,40,4,3,2,1277,3544.0,1978,0,1,2024,526000
607,12,49,3,3,2,1694,7430.0,2018,0,0,2021,524000
608,18,42,3,5,3,1729,5716.0,2006,0,1,2022,598000
610,12,31,3,4,2,1180,4907.0,1957,0,0,2023,424000
611,9,2,4,4,2,970,2496.0,2007,1,1,2023,304000
613,8,11,3,5,2,1342,6831.0,2000,0,1,2025,373000
614,27,26,1,2,2,915,6257.154658221167,1985,1,0,2023,512000
615,15,36,1,2,2,937,6257.154658221167,2016,1,0,2022,415000
616,13,13,2,5,3,1719,3117.0,1962,1,1,2025,499000
618,15,40,3,5,2,1935,4939.0,2007,0,1,2025,667000
619,13,35,3,4,3,1856,6946.0,2020,1,1,2023,434000
620,17,34,3,4,4,1689,3283.0,1924,1,0,2024,504000
621,11,17,1,1,1,947,6257.154658221167,1985,1,0,2023,526000
622,11,41,3,4,2,2074,5329.0,2009,0,1,2025,859000
623,9,19,3,4,1,1510,4548.0,2021,1,1,2022,473000
624,11,15,4,3,3,1012,2605.0,1999,1,1,2025,618000
625,17,59,4,4,2,1106,2738.0,1944,1,0,2023,318000
626,15,27,3,2,4,1569,5030.0,1965,0,1,2025,638000
627,26,18,3,4,4,1610,7246.0,2011,1,1,2024,518000
628,15,66,1,2,1,796,6257.154658221167,1982,0,0,2025,328000
629,14,47,3,4,2,1258,6429.0,2009,1,1,2022,420000
630,15,37,1,2,1,692,6257.154658221167,1930,0,0,2025,344000
631,5,9,3,5,3,1743,6361.0,1984,1,0,2024,638000
632,8,11,3,6,4,1320,8002.0,2011,1,1,2021,288000
633,15,38,4,3,2,1021,2845.0,1917,1,1,2024,442000
634,12,49,2,5,3,1641,6898.0,2013,1,1,2021,654000
635,17,63,3,3,3,2036,4370.0,2018,1,0,2024,485000
639,18,30,3,5,4,1121,6058.0,1999,1,1,2022,444000
640,8,48,2,4,3,1760,3612.0,1957,1,0,2024,340000
641,12,49,2,4,3,1313,6275.0,2012,1,1,2025,669000
643,23,11,2,4,3,1952,4561.0,1998,1,1,2023,318000
644,17,63,3,4,1,930,5591.0,2009,1,1,2021,282000
645,4,55,1,1,2,802,6257.154658221167,2009,1,0,2024,455000
648,4,60,3,6,2,1150,7649.0,1998,1,1,2024,515000
649,15,38,3,3,2,1493,5386.0,1962,1,1,2022,548000
651,17,65,3,4,2,1493,6323.0,1974,1,1,2025,564000
653,17,12,3,5,3,1842,6170.0,2014,0,1,2024,593000
654,12,20,1,2,1,729,6257.154658221167,2015,1,0,2025,578000
655,24,5,3,4,3,1578,5886.0,2005,1,1,2025,495000
656,8,48,3,4,3,1313,3832.0,2007,0,1,2023,300000
657,18,42,3,2,2,1697,5829.0,2008,1,1,2023,685000
660,15,69,3,5,3,1603,7690.0,1955,1,1,2025,716000
661,11,70,1,2,1,773,6257.154658221167,1963,1,0,2022,398000
663,15,50,4,4,3,1212,3471.0,1969,0,0,2023,387000
665,24,11,1,2,1,766,6257.154658221167,2012,0,0,2023,254000
666,11,15,4,2,1,1071,2790.0,1957,1,1,2025,479000
668,9,2,4,3,2,1065,1850.0,1990,1,1,2022,417000
669,12,20,3,5,3,1725,6395.0,1964,1,0,2022,672000
670,7,71,1,3,1,666,6257.154658221167,1970,1,0,2023,440000
673,15,66,3,5,3,1880,8594.0,1947,0,1,2025,715000
674,28,11,3,3,3,1677,7745.0,1995,1,1,2025,385000
675,24,5,3,2,2,1349,8968.0,1955,0,1,2021,268000
676,26,11,3,5,3,1793,4574.0,1987,1,0,2025,579000
677,15,50,1,1,1,683,6257.154658221167,2023,1,0,2025,436000
681,15,68,4,2,3,798,2613.0,1969,0,1,2023,355000
682,3,7,1,3,1,761,6257.154658221167,1983,1,0,2023,405000
683,4,57,4,3,2,1171,2662.0,2015,1,0,2022,386000
684,17,12,1,1,1,709,6257.154658221167,1966,1,0,2021,244000
685,15,0,0,3,2,1110,6688.0,1988,1,1,2025,578000
686,11,52,3,4,4,1639,4442.0,1955,1,1,2023,708000
687,26,33,1,2,1,918,6257.154658221167,2020,1,0,2024,358000
690,19,43,5,6,3,1940,5487.0,1994,1,1,2025,379000
691,12,49,1,1,1,646,6257.154658221167,1985,0,0,2021,313000
692,15,21,0,3,2,809,5535.0,2019,0,1,2022,383000
693,27,61,3,6,2,1021,3388.0,1963,1,0,2025,610000
696,7,71,3,5,2,1683,4724.0,2012,0,1,2021,507000
697,21,24,1,2,2,766,6257.154658221167,1997,1,0,2022,236000
698,16,71,2,4,4,1447,5224.0,1977,1,0,2025,717000
699,23,23,4,3,2,1044,1880.0,1958,0,1,2025,264000
700,12,31,1,2,1,673,6257.154658221167,1961,0,0,2024,456000
701,7,71,3,3,3,2090,4970.0,2021,1,1,2023,778000
702,17,65,1,2,2,756,6257.154658221167,1967,1,0,2025,298000
704,13,13,1,2,2,819,6257.154658221167,1977,0,0,2021,270000
706,11,70,1,3,2,799,6257.154658221167,1973,1,0,2024,484000
707,16,71,1,2,1,773,6257.154658221167,1973,0,0,2024,477000
708,2,6,0,2,2,1097,4791.0,1970,1,1,2023,409000
709,15,68,3,4,2,1546,4628.0,1965,1,0,2024,626000
711,26,44,1,2,1,744,6257.154658221167,1990,1,0,2024,287000
712,15,40,3,4,2,1539,3389.0,1940,0,1,2022,494000
713,22,11,1,2,1,771,6257.154658221167,1971,1,0,2025,503000
714,17,65,3,4,3,1153,8338.0,1956,0,1,2025,391000
715,27,28,1,2,2,980,6257.154658221167,2021,0,0,2024,658000
717,4,60,4,3,2,1120,2589.0,1957,1,1,2024,470000
718,22,11,3,2,1,1852,6490.0,1959,0,1,2024,554000
719,17,63,1,1,1,818,6257.154658221167,1974,0,0,2024,303000
720,5,9,0,2,1,1167,4853.0,1991,1,1,2024,543000
721,15,39,2,5,2,1658,6183.0,2010,0,1,2025,784000
722,26,44,3,3,3,1224,7649.0,1988,1,1,2025,344000
723,9,22,3,4,3,1396,6684.0,1979,1,1,2022,464000
724,15,66,2,6,3,1451,3767.0,1957,1,1,2021,590000
725,11,41,1,2,1,706,6257.154658221167,2023,0,0,2025,514000
726,15,66,2,5,3,1888,7548.0,1963,1,1,2024,828000
727,8,11,4,3,2,1127,2269.0,2008,1,1,2024,270000
728,9,19,1,2,1,720,6257.154658221167,1983,1,0,2024,453000
729,15,45,2,4,3,2159,2867.0,2000,1,1,2025,787000
730,12,31,1,2,1,896,6257.154658221167,1966,1,0,2021,415000
732,24,11,3,5,2,1988,6022.0,1988,0,1,2023,357000
734,15,29,3,4,2,1762,4619.0,1982,1,0,2024,523000
735,15,66,3,3,3,1757,7148.0,1931,1,1,2024,624000
736,2,6,3,5,2,1254,4373.0,1959,1,0,2023,427000
737,3,7,4,3,2,913,2517.0,1955,1,1,2022,333000
738,17,12,2,5,3,1877,4765.0,1936,1,1,2021,357000
740,15,45,3,4,3,2139,3486.0,1963,1,1,2022,572000
741,4,56,2,4,4,2005,5702.0,1962,0,1,2024,779000
742,20,46,2,5,3,1774,5499.0,1955,1,1,2023,439000
745,26,11,4,2,2,1248,3536.0,1995,1,1,2024,369000
746,12,31,1,2,1,689,6257.154658221167,1994,1,0,2022,416000
747,13,35,4,2,2,1131,2906.0,2014,0,0,2023,276000
748,15,50,3,4,3,1432,8794.0,2018,1,1,2021,517000
751,24,11,3,4,4,2004,6700.0,1985,1,1,2025,574000
753,14,54,1,2,2,721,6257.154658221167,2011,1,0,2025,336000
754,15,50,3,4,2,1356,6220.0,2003,1,1,2023,544000
756,12,31,3,6,1,1639,5300.0,1979,1,1,2023,513000
757,15,40,3,4,3,841,4194.0,1992,1,0,2025,445000
758,11,52,3,4,2,1455,7173.0,2009,1,1,2022,663000
759,15,36,3,3,3,1723,5149.0,1958,1,1,2022,434000
760,24,5,2,4,3,1505,6364.0,1980,1,1,2021,349000
762,16,71,1,2,1,893,6257.154658221167,1964,0,0,2024,504000
763,12,31,2,5,2,1435,3609.0,1992,1,0,2023,453000
765,12,31,3,5,2,1329,4888.0,2020,1,1,2024,664000
766,17,12,4,3,2,1285,3198.0,2016,1,1,2024,288000
768,27,26,2,6,3,1382,5687.0,1965,0,0,2021,609000
769,17,12,3,3,2,1901,7118.0,1979,1,1,2024,547000
770,27,26,1,1,2,788,6257.154658221167,1995,1,0,2022,454000
771,28,11,3,4,3,1474,9464.0,1982,1,0,2021,351000
772,9,8,3,5,3,1714,5442.0,2018,0,1,2021,495000
773,12,49,3,2,4,1788,7815.0,2021,1,0,2022,655000
774,17,53,1,2,1,702,6257.154658221167,1974,0,0,2024,239000
775,11,15,4,3,2,1120,3030.0,1971,0,0,2023,448000
776,15,45,1,2,2,758,6257.154658221167,1917,0,0,2023,418000
777,18,30,3,2,2,1743,8386.0,1955,1,1,2023,526000
779,9,22,2,5,2,1441,6287.0,1973,1,1,2022,434000
780,15,29,4,2,3,1068,3057.0,2020,0,1,2023,373000
781,17,59,1,2,1,992,6257.154658221167,1947,1,0,2022,308000
782,24,5,4,2,1,917,3650.0,1978,1,1,2023,207000
783,15,38,3,5,2,1536,7968.0,1988,0,1,2023,553000
784,19,43,2,4,3,1998,6352.0,1990,1,1,2025,382000
785,17,63,3,3,3,1140,4080.0,2002,1,0,2025,382000
786,15,37,3,5,3,1343,9540.0,1966,1,1,2023,680000
787,9,19,1,1,1,738,6257.154658221167,2006,0,0,2025,535000
789,15,68,1,1,2,502,6257.154658221167,1995,0,0,2024,376000
790,12,67,1,2,1,854,6257.154658221167,2000,0,0,2025,595000
792,15,69,4,3,2,849,2191.0,1976,0,1,2025,370000
793,9,2,0,3,1,1164,7211.0,2009,0,1,2023,515000
794,6,11,3,3,2,1191,5371.0,1982,1,1,2024,374000
795,15,50,3,4,2,1631,5735.0,1921,1,0,2025,660000
796,7,71,3,3,3,1166,7453.0,2014,1,0,2025,653000
797,24,11,3,4,3,1949,4557.0,2002,1,1,2022,401000
798,7,71,3,4,1,1121,6312.0,1961,1,1,2023,525000
799,17,65,3,3,1,1991,8556.0,1979,1,1,2024,439000
801,1,3,4,3,1,1161,3321.0,1973,1,1,2025,168000
803,26,11,1,2,1,596,6257.154658221167,2012,0,0,2025,340000
804,27,28,1,3,2,834,6257.154658221167,1984,0,0,2024,550000
805,13,35,1,2,2,811,6257.154658221167,2012,0,0,2024,355000
806,28,11,1,3,2,736,6257.154658221167,2008,1,0,2024,277000
807,25,58,3,3,2,1672,4250.0,1964,1,1,2022,248000
808,11,52,1,1,1,812,6257.154658221167,2019,0,0,2023,424000
809,18,30,4,3,2,1140,2328.0,1969,1,1,2022,463000
810,21,25,3,5,2,989,9110.0,1977,1,0,2025,267000
811,21,24,1,1,1,666,6257.154658221167,2010,0,0,2023,243000
812,4,56,1,1,2,602,6257.154658221167,1978,1,0,2022,339000
813,21,14,4,3,2,1163,2233.0,1971,0,1,2025,260000
814,27,61,0,2,1,905,4486.0,1965,1,1,2023,576000
815,4,55,1,2,1,763,6257.154658221167,2011,1,0,2025,573000
816,17,59,1,2,2,881,6257.154658221167,2004,1,0,2023,384000
817,24,5,4,4,2,885,3806.0,1971,1,1,2024,283000
818,18,42,3,3,3,1712,8165.0,1958,1,1,2025,771000
819,4,55,3,3,3,2081,9518.0,1972,1,1,2024,740000
821,15,50,3,3,2,1713,9497.0,1955,0,1,2025,775000
822,15,27,1,2,2,623,6257.154658221167,1958,1,0,2025,365000
823,17,59,3,3,3,905,9474.0,1959,1,1,2024,313000
824,7,71,4,3,2,998,3954.0,2020,1,1,2022,386000
825,17,63,4,2,1,886,2729.0,1921,1,1,2022,219000
826,13,35,1,2,1,596,6257.154658221167,1997,1,0,2022,253000
828,11,41,3,5,2,1781,5932.0,2008,1,0,2025,778000
829,12,67,3,5,3,1846,3763.0,1972,1,1,2024,735000
830,12,67,3,3,2,1042,5900.0,2006,1,1,2023,473000
831,17,4,3,4,3,1414,7593.0,2005,1,0,2021,461000
834,23,11,4,2,3,1099,2105.0,1969,1,1,2023,255000
835,15,50,1,2,2,821,6257.154658221167,1935,1,0,2023,340000
836,15,66,1,2,1,920,6257.154658221167,1919,0,0,2025,493000
839,12,31,4,4,1,1215,1855.0,1968,0,1,2021,325000
840,23,23,3,6,2,1960,6989.0,1982,1,1,2023,523000
841,15,37,3,5,2,1264,6571.0,2023,1,0,2024,579000
842,27,28,1,3,1,725,6257.154658221167,1993,1,0,2023,387000
843,7,71,1,3,2,777,6257.154658221167,1956,1,0,2021,367000
844,11,52,3,2,2,1763,7132.0,1994,1,1,2023,579000
845,4,56,3,3,3,932,2946.0,1979,0,1,2024,564000
846,6,11,1,2,1,833,6257.154658221167,1989,1,0,2025,363000
847,16,71,0,3,2,955,6375.0,1969,0,1,2022,482000
849,17,34,1,2,1,906,6257.154658221167,1989,0,0,2025,311000
850,15,37,1,2,1,591,6257.154658221167,1993,0,0,2024,396000
852,11,17,3,4,3,1725,9531.0,1980,1,1,2023,686000
853,11,41,1,1,1,834,6257.154658221167,2021,0,0,2023,418000
854,11,52,0,4,1,746,4792.0,1980,1,1,2024,409000
856,12,67,4,3,2,1219,1854.0,2006,1,1,2023,493000
858,25,58,3,3,2,1961,6956.0,1970,1,1,2023,255000
859,21,14,3,4,2,1701,8295.0,2012,1,1,2024,342000
860,15,29,1,2,1,914,6257.154658221167,1956,1,0,2022,454000
861,3,7,1,2,2,722,6257.154658221167,1978,0,0,2021,298000
863,17,53,3,4,2,1487,7668.0,1996,1,0,2022,466000
864,12,49,1,2,1,761,6257.154658221167,2008,1,0,2023,466000
865,12,67,3,4,3,1556,7498.0,2012,1,0,2024,789000
867,15,68,2,4,4,1578,3877.0,1931,1,1,2023,566000
868,5,9,4,3,2,1154,2900.0,1989,1,1,2025,526000
870,11,41,4,3,2,1271,2497.0,1975,1,1,2023,471000
871,12,49,3,5,3,1637,9152.0,1961,0,1,2021,580000
873,15,21,1,2,2,656,6257.154658221167,1980,0,0,2023,358000
874,9,22,1,2,2,649,6257.154658221167,2023,1,0,2024,454000
875,18,30,2,4,3,1935,4236.0,1975,1,0,2024,798000
876,11,15,3,3,3,1520,5328.0,1991,0,1,2024,770000
878,15,27,3,3,3,1425,5463.0,1956,0,1,2025,480000
879,11,52,3,6,2,1778,4062.0,1974,1,1,2023,587000
883,15,21,3,5,1,1241,6188.0,1998,0,1,2024,532000
885,15,21,1,2,1,524,6257.154658221167,1928,0,0,2022,259000
886,11,70,1,3,1,827,6257.154658221167,1986,1,0,2025,460000
887,15,39,4,4,2,1085,3241.0,2006,0,1,2024,403000
888,15,21,1,3,1,566,6257.154658221167,1961,1,0,2022,253000
889,23,23,0,2,2,752,3819.0,1991,1,1,2025,313000
890,15,39,3,4,3,2053,6989.0,1918,0,0,2021,568000
891,15,0,4,3,3,985,3507.0,1963,1,1,2025,421000
892,9,19,1,2,1,748,6257.154658221167,1974,1,0,2025,516000
894,12,31,1,2,2,620,6257.154658221167,1978,1,0,2025,579000
896,13,51,1,2,1,764,6257.154658221167,1976,1,0,2022,309000
897,17,59,3,3,2,1756,5661.0,1980,1,1,2024,430000
898,22,11,1,3,1,634,6257.154658221167,2019,0,0,2023,459000
899,6,11,1,2,1,772,6257.154658221167,1997,0,0,2022,250000
900,15,69,1,2,2,673,6257.154658221167,1976,1,0,2022,312000
901,11,70,3,4,2,1778,4822.0,2014,1,1,2022,749000
902,16,71,3,2,3,1220,4862.0,1997,1,1,2024,589000
903,21,14,3,4,3,1388,9282.0,2023,0,1,2024,335000
904,26,18,1,2,1,772,6257.154658221167,2003,0,0,2025,293000
905,23,23,1,1,1,790,6257.154658221167,1976,0,0,2023,269000
906,14,54,1,2,2,868,6257.154658221167,1992,1,0,2024,424000
907,15,21,3,4,2,1163,3016.0,2011,0,1,2023,443000
908,28,11,4,3,2,1095,2760.0,1965,1,1,2023,231000
911,17,32,2,5,3,1875,3602.0,1956,1,1,2024,427000
912,26,44,3,3,2,1367,6876.0,1976,0,0,2021,308000
913,13,35,4,3,2,885,3113.0,1959,1,1,2022,219000
914,18,30,1,2,1,675,6257.154658221167,2005,1,0,2024,459000
916,15,50,3,3,3,1966,8438.0,1958,1,1,2025,826000
917,8,11,3,4,2,982,5640.0,2022,1,1,2023,255000
918,20,46,1,2,2,655,6257.154658221167,1958,1,0,2023,278000
919,11,17,3,4,2,1500,8267.0,1962,1,0,2021,569000
921,27,26,1,2,1,690,6257.154658221167,1990,1,0,2023,390000
923,14,47,1,1,1,820,6257.154658221167,2014,1,0,2024,412000
925,18,30,3,5,3,1406,5234.0,2020,1,0,2021,478000
926,11,17,0,3,1,805,7195.0,2023,1,1,2024,531000
928,14,47,2,4,3,1578,4440.0,1965,0,1,2025,478000
930,28,11,3,4,2,1893,9131.0,1993,1,1,2021,350000
931,12,67,3,4,2,1371,7551.0,2011,1,1,2021,494000
932,12,49,4,2,2,896,2532.0,2014,1,1,2025,483000
933,9,8,5,6,4,1696,5400.0,1968,1,1,2024,707000
934,14,47,2,6,3,1747,4318.0,1977,1,1,2022,516000
935,15,69,3,5,3,1447,5452.0,1984,0,0,2023,609000
936,15,21,3,3,3,1959,8770.0,1967,0,1,2022,666000
937,25,58,0,3,2,1149,5650.0,2009,1,0,2025,263000
938,7,71,3,3,4,1692,7424.0,2021,1,0,2024,623000
939,15,66,3,6,2,1639,5017.0,1956,0,1,2025,762000
940,14,47,3,5,2,1071,6286.0,2007,1,1,2024,401000
941,14,47,4,3,2,1060,3994.0,1986,1,0,2023,285000
942,18,42,1,2,2,704,6257.154658221167,2011,1,0,2025,554000
943,21,25,1,2,1,900,6257.154658221167,2004,0,0,2023,227000
944,21,25,1,2,2,743,6257.154658221167,1988,0,0,2024,239000
945,15,37,1,2,1,733,6257.154658221167,1980,1,0,2022,316000
946,15,36,3,4,2,1963,9091.0,1980,0,1,2022,680000
948,26,44,3,4,3,1904,4738.0,1997,1,1,2023,387000
949,6,11,3,3,3,1921,6411.0,1980,1,1,2025,452000
950,17,12,3,5,2,1262,4843.0,1924,1,1,2024,347000
952,11,70,3,2,3,1687,8715.0,1998,1,1,2024,855000
953,26,33,3,2,3,1598,4425.0,1993,1,1,2024,446000
954,15,0,2,4,2,1678,4176.0,1992,0,1,2024,612000
955,17,63,5,7,4,2152,4103.0,1958,0,1,2022,577000
956,11,70,4,4,2,1073,2852.0,2022,1,1,2023,439000
957,24,5,3,3,2,911,8720.0,2013,0,0,2025,317000
958,19,43,3,3,4,1242,5974.0,1972,0,1,2024,216000
959,22,11,2,4,3,2006,4457.0,1973,1,1,2025,724000
960,15,66,4,2,2,1103,3353.0,1974,0,1,2023,371000
961,18,42,1,2,1,1013,6257.154658221167,2013,0,0,2022,490000
962,10,11,1,2,1,761,6257.154658221167,2002,0,0,2025,439000
963,15,66,5,6,4,1930,4776.0,2003,0,1,2023,709000
964,11,52,1,1,1,692,6257.154658221167,1978,1,0,2025,566000
965,15,38,3,4,2,1121,6783.0,1986,1,0,2021,423000
966,22,11,4,3,2,1010,2298.0,2016,1,1,2023,392000
967,4,55,2,5,3,2010,3787.0,2013,1,1,2024,738000
968,14,47,3,4,3,1558,6621.0,2011,1,1,2025,592000
969,12,31,3,5,3,1715,7768.0,1974,1,0,2022,700000
970,10,11,3,4,4,917,5450.0,2004,1,1,2025,403000
972,9,8,3,3,3,1257,6941.0,1966,0,1,2022,456000
974,2,6,4,3,3,1034,3172.0,1983,1,1,2025,430000
975,24,5,1,2,2,834,6257.154658221167,1992,0,0,2024,296000
976,8,11,4,2,2,1052,2319.0,1962,1,1,2024,269000
978,13,35,1,3,1,765,6257.154658221167,1993,0,0,2021,265000
980,17,53,3,3,4,1070,4342.0,2017,1,1,2024,323000
983,9,22,1,2,2,655,6257.154658221167,2013,1,0,2025,526000
984,15,27,4,3,1,974,3200.0,1971,1,1,2021,324000
985,26,11,4,3,2,1028,2506.0,1976,1,0,2023,320000
986,22,11,3,4,2,1442,7214.0,2012,0,1,2025,723000
987,4,57,4,3,1,1067,3024.0,2004,1,1,2025,572000
988,4,56,1,2,2,628,6257.154658221167,1958,0,0,2025,374000
989,15,45,3,5,3,1527,7091.0,1960,1,0,2022,579000
990,11,70,1,2,1,601,6257.154658221167,2022,1,0,2025,481000
991,6,11,4,3,2,1251,2924.0,1967,1,1,2024,274000
992,15,45,4,2,1,1137,1990.0,1935,0,1,2023,358000
993,17,63,4,2,3,856,2489.0,2013,1,1,2024,268000
995,20,46,3,5,3,1577,4766.0,1990,1,1,2025,576000
997,26,44,4,3,2,1096,2147.0,1976,0,1,2022,245000
998,15,39,1,3,1,756,6257.154658221167,1977,0,0,2024,429000
999,19,43,1,2,1,920,6257.154658221167,1966,1,0,2023,204000
1000,11,52,3,4,2,2149,4662.0,1986,1,1,2025,824000
1002,28,10,3,2,3,1305,4759.0,1972,1,1,2024,315000
1003,6,11,1,2,1,993,6257.154658221167,2008,1,0,2023,301000
1004,3,7,3,4,2,1123,6703.0,2013,1,1,2023,543000
1006,14,47,3,4,3,1674,8883.0,1969,1,1,2023,522000
1007,12,49,2,5,3,1740,6357.0,1966,1,1,2021,618000
1008,15,68,0,4,1,1101,7114.0,2010,1,1,2022,428000
1010,13,13,3,4,3,1251,3683.0,1976,1,1,2024,404000
1011,9,19,3,4,3,1376,4119.0,1997,1,1,2023,508000
1012,15,37,1,2,2,886,6257.154658221167,1930,1,0,2023,401000
1013,15,37,2,5,4,2222,6150.0,1956,1,1,2022,867000
1014,11,16,3,3,3,1687,3654.0,1990,0,1,2021,505000
1015,15,66,2,5,2,1547,4555.0,1953,1,0,2022,596000
1016,15,38,4,3,2,1038,2332.0,1984,1,0,2024,341000
1017,16,71,2,4,4,1746,4314.0,1996,1,0,2025,705000
1018,27,28,2,4,4,1486,3065.0,1978,1,1,2024,694000
1019,18,30,3,4,3,1428,7129.0,1955,1,1,2023,610000
1021,10,11,3,4,3,1951,4653.0,1976,1,1,2022,498000
1022,12,49,3,3,2,1305,5631.0,1973,1,1,2021,479000
1023,27,28,3,5,3,1348,5599.0,1996,0,1,2021,540000
1024,24,11,3,3,2,1637,8499.0,1984,0,1,2024,403000
1025,9,8,0,3,1,1289,5306.0,2023,1,0,2024,593000
1026,11,41,1,2,2,590,6257.154658221167,2012,0,0,2022,322000
1027,17,32,3,4,2,1607,3994.0,1984,1,1,2025,483000
1028,12,49,0,3,1,1100,4071.0,1981,0,1,2022,436000
1029,28,10,4,2,2,862,1700.0,2003,1,1,2024,256000
